file_name,download_info,intercept_info
2023-SkyWest-Inc-ESG-Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-SkyWest-Inc-ESG-Report.pdf'.
wosg-fy23-final.pdf,Successfully downloaded,success
ebr20230515.pdf,Successfully downloaded,success
No link,No link,No link
01-10.pdf,Successfully downloaded,success
integrated_2023_en.pdf,Successfully downloaded,success
Sustainability%20Report_2023.pdf,Successfully downloaded,success
moneysupermarket-com-group-plc-annual-report-and-accounts-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/moneysupermarket-com-group-plc-annual-report-and-accounts-2023.pdf'.
2022-Gibraltar-Corporate-Social-Responsibility-Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2022-Gibraltar-Corporate-Social-Responsibility-Report.pdf'.
FY23-Sustainability-Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/FY23-Sustainability-Report.pdf'.
AnnualReport2023.pdf,Successfully downloaded,success
redrow-2022-esg-scorecard-16-09-2022.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/redrow-2022-esg-scorecard-16-09-2022.pdf'.
Lancashire-Annual-Report-and-Accounts-2023.pdf,Successfully downloaded,success
liveramp-esg-report-2023__062123-final.pdf,"(""Connection broken: ConnectionResetError(104, 'Connection reset by peer')"", ConnectionResetError(104, 'Connection reset by peer'))",no such file: '../resources/origin_pdf_directory_2023/liveramp-esg-report-2023__062123-final.pdf'
integrated_report_2023.pdf,Successfully downloaded,success
First-Bancorp_ESG_2023.pdf,Successfully downloaded,success
sustainability2023.pdf,Successfully downloaded,success
013%20LXi%20March%202023%20Annual%20Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/013%20LXi%20March%202023%20Annual%20Report.pdf'.
en_report2023.pdf,"HTTPSConnectionPool(host='www.daidometal.com', port=443): Max retries exceeded with url: /wp-content/uploads/2024/02/en_report2023.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a311610>, 'Connection to www.daidometal.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/en_report2023.pdf'
sustainability-report_en.pdf,Successfully downloaded,success
ENG-SUSTAINABILITY-REPORT-SOLARIA-2022.pdf,"HTTPSConnectionPool(host='solariaenergia.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/ENG-SUSTAINABILITY-REPORT-SOLARIA-2022.pdf'
2023toho_tougou_en_print.pdf,"HTTPSConnectionPool(host='www.tohogas.co.jp', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/2023toho_tougou_en_print.pdf'
sustainabilityreport_2023_en.pdf,Successfully downloaded,success
AR2023_E.pdf,Successfully downloaded,success
IZI_CSR_Annual-Report-2023_BD_EN.pdf,Successfully downloaded,success
Sustainability-Report-FY23.pdf,Successfully downloaded,success
genesis_fy23_sustainable_finance_report.pdf,Successfully downloaded,success
en-index_library_esg-b1328566f4622466c34ef13cd874132d20b1da0a.pdf,Successfully downloaded,success
No link,No link,No link
MSG_CSR_Report_2022.pdf,Successfully downloaded,success
No link,No link,No link
wafdbank-esg-report.pdf,Successfully downloaded,success
PJT_2023_Corporate_Sustainability_Report.pdf,Successfully downloaded,success
WL_Sustainability_Report_-_FY22_MAY2022.pdf,Successfully downloaded,success
2022-AFCo-France-GenderPayGapReport.pdf,Successfully downloaded,success
Annual-Report-and-Financial-Statements-2023.pdf,Successfully downloaded,success
DIC_H1_2023_E.pdf,Successfully downloaded,success
viewing2023_en.pdf,Successfully downloaded,success
Alps_Alpine_Integrated_Report_2023_en_6ca49e79bd.pdf,Successfully downloaded,success
cr23_en.pdf,Successfully downloaded,success
No link,No link,No link
No link,No link,No link
2023SustainabilityReport.pdf,Successfully downloaded,success
Netone_2023EN_a4.pdf,Successfully downloaded,success
No link,No link,No link
pdf?id=1a632f221c37d9d6bd7a8381ceb3da6c5f66287b&file_name=jbg_smith_2023_esg_report.pdf,Successfully downloaded,success
Corporate-Governance-Guidelines-FINAL-July-2023.pdf,Successfully downloaded,success
integrated-report-2023-e.pdf,Successfully downloaded,success
No link,No link,No link
ymfg_all.pdf,Successfully downloaded,success
sustainability-report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/sustainability-report-2023.pdf'.
denkareport2023.pdf,Successfully downloaded,success
Annual%20Report-2022%2723%20FINAL_compressed.pdf,"HTTPSConnectionPool(host='www.dcmshriram.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/Annual%20Report-2022%2723%20FINAL_compressed.pdf'
Sustainability-Review_Yinson-IAR23.pdf,Successfully downloaded,success
RLJ-Corporate-Sustainability-Report-2022.pdf,Successfully downloaded,success
integratedreport2023_e.pdf,Successfully downloaded,success
JAPEX_IR2023_e.pdf,Successfully downloaded,success
785692_1.%20PLIFE%20REIT%20FS%2031%20DEC%2023.pdf,Successfully downloaded,success
Mitie-ESG-Report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Mitie-ESG-Report-2023.pdf'.
d536123dars.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/d536123dars.pdf'.
uw-esg-report-2023-final-1-.pdf,Successfully downloaded,success
No link,No link,No link
Integrated%20Annual%20Report%202022-23.pdf,Successfully downloaded,success
90126d66-a069-483c-81bf-ffa8ef810641.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/90126d66-a069-483c-81bf-ffa8ef810641.pdf'.
CBG%20Annual%20Report%202023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/CBG%20Annual%20Report%202023.pdf'.
brsr.pdf,Successfully downloaded,success
05szs81wb991wv.pdf,Successfully downloaded,success
FY23-results-announcement.pdf,Successfully downloaded,success
Victrex-plc-Annual-Report-2023.pdf,Successfully downloaded,success
2023_english.pdf,Successfully downloaded,success
2022-Sustainability-ReportFY2021_Hanwha-Life-Insurance.pdf,Successfully downloaded,success
Eutelsat_URD-2022-2023.pdf,Successfully downloaded,success
2023061400846.pdf,Successfully downloaded,success
2022%20Sustainability%20Report.pdf,Successfully downloaded,success
en_report-esg_7.pdf,Successfully downloaded,success
Vista_FY22_ESG-s.pdf,"(""Connection broken: ConnectionResetError(104, 'Connection reset by peer')"", ConnectionResetError(104, 'Connection reset by peer'))",no such file: '../resources/origin_pdf_directory_2023/Vista_FY22_ESG-s.pdf'
sustainability-report-2023-final.pdf,Successfully downloaded,success
Getty-Realty-Corp_2023-Corporate-Responsibility-Report_FINAL.pdf,Successfully downloaded,success
2023_adtalem_sustainability_report.pdf,Successfully downloaded,success
integrated_report2022_en.pdf,Successfully downloaded,success
Udemy-ESG-Impact-Report-1.pdf,Successfully downloaded,success
CDP-Report-2023.pdf,Successfully downloaded,success
tir2023e_a3_07.pdf,Successfully downloaded,success
No link,No link,No link
2023%2010-K.pdf,Successfully downloaded,success
APAR_ESG_Report_FY_2022_23.pdf,Successfully downloaded,success
No link,No link,No link
17760-ESG-Environmental-Sustainability-Report-7.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/17760-ESG-Environmental-Sustainability-Report-7.pdf'.
eih-annual-report-2022-23_1.pdf,Successfully downloaded,success
brigade-sustainability-report-08072022.pdf,Successfully downloaded,success
No link,No link,No link
Our-Sustainable-Future-Strategy.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Our-Sustainable-Future-Strategy.pdf'.
MAB_Annual_Report_2023_Accessible.pdf,Successfully downloaded,success
No link,No link,No link
RCReport2023_en.pdf,Successfully downloaded,success
2023_all.pdf,Successfully downloaded,success
CSRProcurementGuideline.pdf,Successfully downloaded,success
No link,No link,No link
Sustainability-Principles-to-30-June-2023.pdf,Successfully downloaded,success
2023-stewardship-report.pdf,Successfully downloaded,success
IR%20Presentation%20FINAL.pdf,"HTTPSConnectionPool(host='abk.eahli.com', port=443): Max retries exceeded with url: /ABK/pdfs/IR%20Presentation%20FINAL.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4f8a2b2460>: Failed to establish a new connection: [Errno -2] Name or service not known'))",no such file: '../resources/origin_pdf_directory_2023/IR%20Presentation%20FINAL.pdf'
2022-2023-Delek_Sustainability_Report_Final_12.15.23.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2022-2023-Delek_Sustainability_Report_Final_12.15.23.pdf'.
Farmer-Mac-2023-Proxy-Statement.pdf,Successfully downloaded,success
Nuvoco_AR_2022-23.pdf,Successfully downloaded,success
2023%20Doosan%20Fuel%20Cell%20Sustainability%20Report.pdf,Successfully downloaded,success
SUVENPHARMROHIT_22112023182445_SUVENPHARMBRSRReport2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/SUVENPHARMROHIT_22112023182445_SUVENPHARMBRSRReport2023.pdf'.
TG%20Sustainability%20Report%202023_Interactive%20PDF.pdf,Successfully downloaded,success
B5qu.pdf,Successfully downloaded,success
aicareport2023_en.pdf,Successfully downloaded,success
Annual-Report-2023.pdf,"HTTPSConnectionPool(host='perseusmining.com', port=443): Read timed out.",success
No link,No link,No link
ryi-2023-annual-report.pdf,Successfully downloaded,success
Annual-Report-2022-23.pdf,"HTTPSConnectionPool(host='www.natcopharma.co.in', port=443): Max retries exceeded with url: /wp-content/uploads/2023/09/Annual-Report-2022-23.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a2cc610>, 'Connection to www.natcopharma.co.in timed out. (connect timeout=10)'))",success
reporting-principles-sustainbility-statement-2023.pdf,Successfully downloaded,success
2023.pdf,Successfully downloaded,no such file: '../resources/origin_pdf_directory_2023/2023.pdf'
e_2023_all.pdf,Successfully downloaded,success
Zuora_ESG_FY23_Impact_Report.pdf,Successfully downloaded,success
annualreport2023.pdf,Successfully downloaded,success
20231215IntegratedReport2023.pdf,Successfully downloaded,success
140120220803511117.pdf,Successfully downloaded,success
LXSemicon2022-2023-SR-EN.pdf,Successfully downloaded,success
6329f9bbf510c94acc98171e_Tamarack-Valley-Energy-SLB-Framework-January-31-2022-With-SPO.pdf,Successfully downloaded,success
report-2023_view.pdf,Successfully downloaded,success
SENS_20231020_S481313.pdf,Successfully downloaded,success
TDP_ESGReport-2023_FINAL.pdf,Successfully downloaded,success
2023_en.pdf,Successfully downloaded,success
20230727204801127410827894_en.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/20230727204801127410827894_en.pdf'.
jeld-20231231.pdf,Successfully downloaded,success
doc_sustainability_202310.pdf,Successfully downloaded,success
2615620.pdf,Successfully downloaded,success
No link,No link,No link
GE-SustainableFinFramework_2022.pdf,Successfully downloaded,success
Corbion-CDP-Climate-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Corbion-CDP-Climate-2023.pdf'.
annual_e_2023.pdf,Successfully downloaded,success
tr_report2023_p1.pdf,Successfully downloaded,success
No link,No link,No link
Whistleblower%20Policy%20October%20%202023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Whistleblower%20Policy%20October%20%202023.pdf'.
Corp%20Gov%20Guidelines_July%202023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Corp%20Gov%20Guidelines_July%202023.pdf'.
TTM_CSR_Report_2022.pdf,Successfully downloaded,success
UP_Annual_Report_2023.pdf,"HTTPSConnectionPool(host='unitedplantations.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/UP_Annual_Report_2023.pdf'
TCFD-report-final-31-March-2023.pdf,"HTTPSConnectionPool(host='s27.q4cdn.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/TCFD-report-final-31-March-2023.pdf'
12693uk-Sanlorenzo_NFS_en.pdf,Successfully downloaded,success
DHT-Holdings-Inc.-2022-Sustainability-Report-August-2023.pdf,Successfully downloaded,success
Final_Sustainability_Report_FY2016-18_F1.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Final_Sustainability_Report_FY2016-18_F1.pdf'.
news_release_suf_20230703_eng.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/news_release_suf_20230703_eng.pdf'.
Premier-Foods-2023_24-Interim-results-RNS-16-November-2023.pdf,Successfully downloaded,success
Okamura_SR_2023_EN.pdf,Successfully downloaded,success
Vaisala_Annual_Report_2023.pdf,Successfully downloaded,success
AsxDownload.aspx?pdfUrl=Report%2FComNews%2F20231012%2F02724487.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/AsxDownload.aspx?pdfUrl=Report%2FComNews%2F20231012%2F02724487.pdf'.
No link,No link,No link
05stz6676n2wm2.pdf,Successfully downloaded,success
full-integrated-report-2023.pdf,Successfully downloaded,success
No link,No link,No link
DFIN-Q4-2023-Earnings-Release-Final.pdf,"HTTPSConnectionPool(host='s24.q4cdn.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/DFIN-Q4-2023-Earnings-Release-Final.pdf'
AOC_2023_ESG_Report_20230509.pdf,Successfully downloaded,success
rbl-bank-ar-22-23.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/rbl-bank-ar-22-23.pdf'.
kontr-2q23-investor-presentation-11102023.pdf,Successfully downloaded,success
Hanwha-Profile-2023-en.pdf,Successfully downloaded,success
Sustainability_Report_2022-23.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Sustainability_Report_2022-23.pdf'.
No link,No link,No link
Dexerials_Report_2023_E.pdf,Successfully downloaded,success
No link,No link,No link
SustainabilityRpt2023.pdf,Successfully downloaded,success
971280-2023-sustainability-report.pdf,Successfully downloaded,success
download.asp?FileName=DAEWOO%20ENC%202022%20ANNUAL%20REPORT.pdf,Successfully downloaded,success
Br5U.pdf,Successfully downloaded,success
Nufarm-FY23-Sustainability-Report-FINAL_compressed.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Nufarm-FY23-Sustainability-Report-FINAL_compressed.pdf'.
pdfFile.pdf,Successfully downloaded,success
gpe_sustainability_performance_report_2023_interactive_1117.pdf,Successfully downloaded,success
6344f85242135061612967.pdf,Successfully downloaded,success
No link,No link,No link
report-2023.pdf,Successfully downloaded,success
No link,No link,No link
HUB24-FY23-Corporate-Governance-Statement.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/HUB24-FY23-Corporate-Governance-Statement.pdf'.
HUB24-FY23-Sustainability-Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/HUB24-FY23-Sustainability-Report.pdf'.
Menicon_Integrated-Report_2023.pdf,Successfully downloaded,success
Menicon_Integrated-Report_2023.pdf,Successfully downloaded,success
Annual%20Report%202022-23-Low%20Resol.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Annual%20Report%202022-23-Low%20Resol.pdf'.
No link,No link,No link
Sustainability-report-2023_web.pdf,"HTTPSConnectionPool(host='centuria.com.au', port=443): Read timed out.",success
esg-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/esg-2023.pdf'.
Iress_2022_ESG_Report.pdf,Successfully downloaded,success
esg-fact-sheet-2023.pdf,Successfully downloaded,success
Amplitude_DEI_Report_2022_0507.pdf,Successfully downloaded,success
Sustainability_Report_2022_23.pdf,Successfully downloaded,success
2023112900803.pdf,Successfully downloaded,success
Sustainability-Report-of-Finolex-Industries-Limited.pdf,Successfully downloaded,success
PCT-Annual-Report-2023.pdf,Successfully downloaded,success
